"city_id","year","pop","density_pop","unemp_rate","gdp_prousd","peoplekilled_in_roadaccident","deaths_roadaccidents","nationals","eu_foreigners","eu_foreigners_.","extraeu_foreigners","extraeu_foreigners_.","nativeborn","nativeborn_.","cars","cars_perc","Capital","cold_weather","URSS_Influence","Closeness","Culural_affinity","city_name"
18,2001,443781.846153846,2958.46153846154,10.5454545454545,80980.75,0.173,14.5384615384615,248121.076923077,109875.818181818,26.38,60285.4545454545,14.4636363636364,192242.2,48.7633333333333,206894.692307692,43.797,0,1,0,0,0,"Geneva"
18,2002,443781.846153846,2958.46153846154,10.5454545454545,80980.75,0.173,47,248121.076923077,109875.818181818,26.38,60285.4545454545,14.4636363636364,192242.2,48.7633333333333,391630,43.797,0,1,0,0,0,"Geneva"
18,2003,443781.846153846,2958.46153846154,10.5454545454545,80980.75,0.173,14.5384615384615,248121.076923077,109875.818181818,26.38,60285.4545454545,14.4636363636364,192242.2,48.7633333333333,206894.692307692,43.797,0,1,0,0,0,"Geneva"
18,2004,443781.846153846,2958.46153846154,10.5454545454545,80980.75,0.173,66,248121.076923077,109875.818181818,26.38,60285.4545454545,14.4636363636364,192242.2,48.7633333333333,427322,43.797,0,1,0,0,0,"Geneva"
18,2005,443781.846153846,2958.46153846154,10.5454545454545,80980.75,0.173,14.5384615384615,248121.076923077,109875.818181818,26.38,60285.4545454545,14.4636363636364,192242.2,48.7633333333333,206894.692307692,43.797,0,1,0,0,0,"Geneva"
18,2006,801604,5344,10.5454545454545,80980.75,0.173,14.5384615384615,248121.076923077,109875.818181818,26.38,60285.4545454545,14.4636363636364,192242.2,48.7633333333333,206894.692307692,43.797,0,1,0,0,0,"Geneva"
18,2007,443781.846153846,2958.46153846154,10.5454545454545,80980.75,0.173,14.5384615384615,248121.076923077,109875.818181818,26.38,60285.4545454545,14.4636363636364,192242.2,48.7633333333333,206894.692307692,43.797,0,1,0,0,0,"Geneva"
18,2008,443781.846153846,2958.46153846154,10.5454545454545,81867,0.173,14.5384615384615,248121.076923077,109875.818181818,26.38,60285.4545454545,14.4636363636364,192242.2,48.7633333333333,206894.692307692,43.797,0,1,0,0,0,"Geneva"
18,2009,347161,2314,10.5454545454545,78990,0.173,14.5384615384615,205430,109875.818181818,26.38,60285.4545454545,14.4636363636364,192242.2,48.7633333333333,206894.692307692,43.797,0,1,0,0,0,"Geneva"
18,2010,349796,2332,10.5454545454545,81198,0.173,8,205955,109875.818181818,26.38,60285.4545454545,14.4636363636364,192242.2,48.7633333333333,156596,44.77,0,1,0,0,0,"Geneva"
18,2011,377296,2515,10,80558,0.16,6,222802,99649,26.41,54845,14.54,187905,49.8,171636,45.49,0,1,0,0,0,"Geneva"
18,2012,379527,2530,11,80118,0.24,9,223002,100743,26.54,55782,14.7,188496,49.67,172569,45.47,0,1,0,0,0,"Geneva"
18,2013,382099,2547,11,80638,0.18,7,223160,102548,26.84,56391,14.76,189086,49.49,171881,44.98,0,1,0,0,0,"Geneva"
18,2014,386660,2578,11,80794,0.23,9,222869,106207,27.47,57584,14.89,189794,49.09,171710,44.41,0,1,0,0,0,"Geneva"
18,2015,393307,2622,10,79306,0.13,5,224499,109804,27.92,59004,15,191713,48.74,172500,43.86,0,1,0,0,0,"Geneva"
18,2016,399103,2661,11,79732,0.13,5,228681,111036,27.82,59386,14.88,192963,48.35,172590,43.24,0,1,0,0,0,"Geneva"
18,2017,402866,2686,11,81430,0.22,9,232694,110350,27.39,59822,14.85,193987,48.15,172048,42.71,0,1,0,0,0,"Geneva"
18,2018,407605,2717,11,83391,0.07,3,235891,110761,27.17,60953,14.95,195172,47.88,170649,41.87,0,1,0,0,0,"Geneva"
18,2019,411367,2742,12,83747,0.15,6,238288,111261,27.05,61818,15.03,196223,47.7,169360,41.17,0,1,0,0,0,"Geneva"
18,2020,443781.846153846,2958.46153846154,11,80980.75,0.22,9,240754,111737,27.16,62869,15.28,197083,48.7633333333333,169140,43.797,0,1,0,0,0,"Geneva"
19,2000,539403,1655,8,40595,0.185882352941176,10.1666666666667,472932,21244.4444444444,3.835,55529.4117647059,9.50277777777778,426300,76.7481818181818,200144.388888889,36.2594444444444,0,1,0,0,0,"Bremen "
19,2001,540950,1659,8,41187,0.07,4,472983,13000,2.4,55000,10.17,426300,76.7481818181818,209539,38.74,0,1,0,0,0,"Bremen "
19,2002,542987,1666,8,41193,0.185882352941176,10.1666666666667,473828.684210526,21244.4444444444,3.835,55529.4117647059,9.50277777777778,426300,76.7481818181818,200144.388888889,36.2594444444444,0,1,0,0,0,"Bremen "
19,2003,550898.65,1689.85,8,41023,0.185882352941176,10.1666666666667,473828.684210526,21244.4444444444,3.835,55529.4117647059,9.50277777777778,426300,76.7481818181818,200144.388888889,36.2594444444444,0,1,0,0,0,"Bremen "
19,2004,544853,1671,14,41331,0.09,5,473363,14500,2.66,57600,10.57,426300,76.7481818181818,208900,38.34,0,1,0,0,0,"Bremen "
19,2005,545932,1675,15,41190,0.24,13,473829,16400,3,55900,10.24,426300,76.7481818181818,210839,38.62,0,1,0,0,0,"Bremen "
19,2006,546852,1677,13,43267,0.24,13,474497,16400,3,55900,10.22,426300,76.7481818181818,210094,38.42,0,1,0,0,0,"Bremen "
19,2007,547934,1681,11,44458,0.31,17,476020,17200,3.14,54700,9.98,426300,76.7481818181818,186839,34.1,0,1,0,0,0,"Bremen "
19,2008,547769,1680,9,44768,0.18,10,475885,18200,3.32,53700,9.8,426300,76.7481818181818,186483,34.04,0,1,0,0,0,"Bremen "
19,2009,547360,1679,9,40792,0.18,10,476018,20100,3.67,51300,9.37,426300,76.7481818181818,186510,34.07,0,1,0,0,0,"Bremen "
19,2010,547685,1680,8,43118,0.18,10,476500,19900,3.63,51300,9.37,433400,79.13,188962,34.5,0,1,0,0,0,"Bremen "
19,2011,547340,1679,7,45173,0.24,13,477054,19100,3.49,51200,9.35,443600,81.05,192000,35.08,0,1,0,0,0,"Bremen "
19,2012,544043,1669,6,46268,0.28,15,476518,18500,3.4,45500,8.36,438800,80.66,194363,35.73,0,1,0,0,0,"Bremen "
19,2013,546451,1676,7,46179,0.11,6,479390,20800,3.81,46300,8.47,437800,80.12,196188,35.9,0,1,0,0,0,"Bremen "
19,2014,548547,1683,8,46915,0.185882352941176,9,478259,22700,4.14,47500,8.66,429100,78.22,198211,36.13,0,1,0,0,0,"Bremen "
19,2015,551767,1693,5,46670,0.29,16,476699,24800,4.49,50300,9.12,422500,76.57,199850,36.22,0,1,0,0,0,"Bremen "
19,2016,557464,1710,5,46886,0.2,11,473533,25000,4.48,58900,10.57,417900,74.96,202395,36.31,0,1,0,0,0,"Bremen "
19,2017,565719,1735,4,47621,0.16,9,472144,27700,4.9,65800,11.63,418500,73.98,205392,36.31,0,1,0,0,0,"Bremen "
19,2018,568006,1742,4,47079,0.09,5,468831,29200,5.14,69900,12.31,417500,73.5,207676,36.56,0,1,0,0,0,"Bremen "
19,2019,569352,1746,5,47484,0.12,7,465859,30300,5.32,73200,12.86,416200,73.1,208707,36.66,0,1,0,0,0,"Bremen "
19,2020,567559,1741,6,44159.85,0.18,10,462431,28600,5.04,55529.4117647059,0,414000,72.94,209651,36.94,0,1,0,0,0,"Bremen "
20,2000,357166,405,12,29609.2941176471,0.341666666666667,19.4,352526,720,0.2,3920,1.1,386328.363636364,87.0454545454545,189122.533333333,43.2933333333333,0,0,0,0,0,"Murcia"
20,2001,370745,421,12,29609.2941176471,0.341666666666667,19.4,354488,1148,0.31,15109,4.08,386328.363636364,87.0454545454545,189122.533333333,43.2933333333333,0,0,0,0,0,"Murcia"
20,2002,377888,429,16.5,29609.2941176471,0.341666666666667,19.4,358586,1100,0.29,18202,4.82,386328.363636364,87.0454545454545,189122.533333333,43.2933333333333,0,0,0,0,0,"Murcia"
20,2003,391146,444,16.5,28605,0.341666666666667,19.4,379751.7,7638.3125,0,36801.5625,0,386328.363636364,87.0454545454545,189122.533333333,43.2933333333333,0,0,0,0,0,"Murcia"
20,2004,398815,453,16.5,29217,0.341666666666667,19.4,365588,1628,0.41,31599,7.92,386328.363636364,87.0454545454545,12385,3.11,0,0,0,0,0,"Murcia"
20,2005,409810,465,16.5,30096,0.341666666666667,42,368189,7638.3125,0,36801.5625,0,386328.363636364,87.0454545454545,186969,45.62,0,0,0,0,0,"Murcia"
20,2006,416996,473,16.5,30868,0.341666666666667,30,370652,7638.3125,0,36801.5625,0,386328.363636364,87.0454545454545,196001,47,0,0,0,0,0,"Murcia"
20,2007,422861,480,16.5,31656,0.341666666666667,31,372482,7638.3125,0,36801.5625,0,386328.363636364,87.0454545454545,201081,47.55,0,0,0,0,0,"Murcia"
20,2008,430571,489,16.5,31402,0.341666666666667,21,374395,9415,2.19,46761,10.86,386328.363636364,87.0454545454545,212268,49.3,0,0,0,0,0,"Murcia"
20,2009,436870,496,16.5,29298,0.341666666666667,20,377262,7638.3125,0,36801.5625,0,386328.363636364,87.0454545454545,214278,49.05,0,0,0,0,0,"Murcia"
20,2010,441345,501,16.5,29138,0.341666666666667,14,380799,10922,2.47,49624,11.24,378198,85.69,189122.533333333,43.2933333333333,0,0,0,0,0,"Murcia"
20,2011,437667,497,16.5,28309,0.341666666666667,16,383990,8991,2.05,44686,10.21,380596,86.96,214327,48.97,0,0,0,0,0,"Murcia"
20,2012,441354,501,16.5,27578,0.341666666666667,19.4,384700,9768,2.21,46886,10.62,381715,86.49,189122.533333333,43.2933333333333,0,0,0,0,0,"Murcia"
20,2013,438246,497,16.5,27641,0.341666666666667,16,385923,8275,1.89,44048,10.05,382646,87.31,85358,19.48,0,0,0,0,0,"Murcia"
20,2014,439712,499,16.5,27760,0.341666666666667,10,388510,8512,1.94,42690,9.71,384779,87.51,211600,48.12,0,0,0,0,0,"Murcia"
20,2015,439889,499,24,29404,0.23,10,390737,8149,1.85,41003,9.32,386357,87.83,214044,48.66,0,0,0,0,0,"Murcia"
20,2016,441003,501,19,30123,0.39,17,392572,8040,1.82,40391,9.16,387879,87.95,219121,49.69,0,0,0,0,0,"Murcia"
20,2017,443243,503,17,30728,0.59,26,394999,13536,3.05,34708,7.83,389364,87.84,209813,47.34,0,0,0,0,0,"Murcia"
20,2018,447182,508,17,30607,0.36,16,397348,13984,3.13,35850,8.02,391083,87.45,215272,48.14,0,0,0,0,0,"Murcia"
20,2019,453258,514,15,30928,0.31,14,399668,8797,1.94,44793,9.88,392828,86.67,220321,48.61,0,0,0,0,0,"Murcia"
20,2020,459403,521,16,29609.2941176471,0.17,8,401620,9228,2.01,48555,10.57,394167,85.8,224000,48.76,0,0,0,0,0,"Murcia"
